state,sex,race,age,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016
44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84
44.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,2.0,-1.0,80.05884597060444,80.04736115038557,90.088017181657,90.09187983521028,90.04961424503617,100.06327554588472,120.11208316436463,130.08634926198417,129.55410712812593,150.05428742697563,179.90508951474078,169.85982889370612,190.10425768071053,199.87973114613712,220.4920258400934,219.78484683526773,229.81595798517228,270.2283955060854
44.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.993742177722153,0.0,10.0021436227224,10.002018163471242,9.999057492931197,10.0,20.004922067268254
44.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.005681818181818,0.0,9.992537313432836,10.0,10.002105263157894,9.992172211350294,9.992779783393502,20.006734006734007
44.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,9.983333333333333,10.015384615384615,19.971830985915492,20.038961038961038,19.938650306748468,19.951515151515153,19.942528735632184,19.988950276243095,20.041450777202073,30.01492537313433,30.014018691588785,29.94736842105263,29.96311475409836,30.04724409448819
44.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.055555555555555,10.023809523809524,9.891304347826088,10.058823529411764,20.037037037037038,19.894736842105264,20.0,19.943661971830984,30.157894736842103,29.963414634146343,29.96551724137931,40.086021505376344
44.0,1.0,3.0,-1.0,49.961538102701894,49.980945772525146,50.02159485613784,60.09733124018838,59.81047966631908,60.05798014295919,60.064646642477754,90.15067355493063,80.0982352170802,100.14026243605902,90.01848896869464,90.13552269439268,109.47229328648234,110.14137342562874,119.80231997672283,139.7740406656922,150.0041556677934,149.8628763035369
44.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.992163009404388
44.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.986348122866895,9.990683229813664,9.991228070175438
44.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.989795918367347,0.0,0.0,10.008849557522124,10.025641025641026,10.0,10.0,10.028571428571428,10.013245033112582
44.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.027027027027026,10.073170731707316,10.024390243902438,10.023809523809524,9.893617021276595,10.06,19.807692307692307,19.82456140350877,9.98360655737705,19.936507936507937
45.0,0.0,0.0,-1.0,2060.2017075487884,2119.080902501323,2069.353839602755,1990.2547673300455,2010.30698621748,2139.1719969431856,2119.8466594167285,2119.1388494798916,2130.417994630052,2230.113904573895,2260.1361689367127,2179.087605278451,2370.7478212686283,2380.6117251577557,2360.7116780447095,2399.2862882093086,2479.924342605728,2579.6150348675765
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.998483009708737,0.0,0.0,9.999680817108203,10.000639386189258,0.0,9.999059561128526,10.0,9.999392466585663,10.000604229607251,10.001194386383995,9.998507908087138,9.99880418535127,19.998819013876588
45.0,0.0,0.0,2.0,40.001628001628,39.99917712404855,39.99748480402431,39.996582656984195,30.00131868131868,29.997285681972407,29.997227997227995,29.999288931026307,19.999022004889977,20.00203200406401,20.0,20.00054333061668,19.99943566591422,20.002312138728325,20.00058858151854,20.0,9.999082568807339,9.999377528789294
45.0,0.0,0.0,3.0,100.00902730760549,100.0,110.00464330941324,110.00230656322081,109.99770928779677,110.00453514739232,109.99774820880246,119.99756592292086,120.0,120.0048612517723,120.00489196901749,110.0,120.00761260308731,120.0,100.0045156920298,90.0062922395712,99.99041456985383,99.99007690399405
45.0,0.0,0.0,4.0,179.9732043170822,169.98158844765337,169.99409722222225,169.97806451612902,190.0,200.01146131805166,219.99399727148702,219.97702349869468,229.98266331658292,230.01687866927585,230.0163352272726,250.01725327812284,280.01862527716185,260.00574458683144,269.9821899736148,269.9763934426229,269.98824553765786,300.0
45.0,0.0,0.0,5.0,430.0466630493764,419.8870967741936,419.8877005347594,360.03837953091687,340.0180275715802,339.91122715404714,350.0,319.95187969924814,320.06201550387595,340.0621288259477,359.98426573426565,329.9859753506161,350.04245855236536,380.0569715142431,420.0,440.0,470.0452648475125,490.0
45.0,0.0,0.0,6.0,560.1624758220498,559.9469194312796,580.2140221402213,569.7940379403794,540.0951541850217,589.7944250871075,560.1444539982807,550.0467289719625,560.0937238493729,589.7529313232835,549.7712146422629,539.9108175061926,580.0940032414906,550.0882825040127,520.0409448818903,509.92099147947374,539.9181818181818,589.9132990448209
45.0,0.0,0.0,7.0,360.0,419.3868613138687,349.3772241992881,330.34375000000006,370.1233333333333,449.56869009584636,429.7320872274139,439.35483870967784,450.25423728813587,480.25806451612885,520.5374677002584,479.4074074074071,560.5346062052505,570.3922018348629,570.5044247787611,609.4775160599578,610.0,599.7463002114162
45.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,0.0,-1.0,2429.7462822161756,2400.3349274670622,2300.3574807597593,2330.011502372846,2320.435325659788,2389.490368808536,2280.3185963376823,2309.694596702625,2290.4202925635414,2340.46638508314,2400.141319345402,2419.9137331785573,2499.3901425403687,2450.0138924281373,2480.3465905609705,2490.1825078218512,2579.4171438985104,2550.219077614267
45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,0.0,2.0,10.0,19.998422090729782,19.997991564571198,20.00123507616303,19.998309740122544,20.001735734432632,10.000445037828216,9.99908466819222,9.999762808349146,10.000247035573123,10.000257532835436,10.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,0.0,3.0,59.99333036905292,60.002592912705275,60.0,69.99568877027303,59.99879275653923,60.00357781753131,69.99312377210217,60.003512880562056,60.002338725394665,59.99413604378421,60.00235063663075,60.00118413262286,49.99594731509625,59.995000000000005,49.99676793794441,40.0,49.99656672007325,30.00213371266003
45.0,1.0,0.0,4.0,110.01602914389797,120.00848656294198,119.99184228416046,109.98952380952379,120.0,140.00398179749718,129.9893848666304,130.00676202860862,140.0034851879512,149.9963950973324,160.01112656467316,150.0067598017125,169.98158977691136,149.9871106337272,159.9932117098006,170.0,170.0035535117057,169.9893661384487
45.0,1.0,0.0,5.0,290.0402591392875,290.0,279.9343647444913,250.01172058134097,250.04697040864266,229.94613583138178,230.0213854021386,229.95810564663034,229.969346956908,239.9592702588035,239.97058823529412,249.96031746031738,250.02844141069414,280.00990449239464,280.0093833780161,290.0,319.96092796092796,310.01824065901707
45.0,1.0,0.0,6.0,629.8016372795963,650.1619937694699,589.927384615385,609.8884146341463,600.1098901098892,600.0725075528703,589.9291716686669,619.8518518518529,529.9683203825466,560.0,549.8299319727896,560.0690931523751,550.0342679127726,510.03175591531783,510.0,489.9397664413026,549.966707021792,500.0595238095235
45.0,1.0,0.0,7.0,949.8667601683007,900.1253481894134,860.4725274725281,890.1215846994527,880.235294117647,919.5086782376488,900.3557312252974,869.8891719745225,950.4732254047343,930.4498186215227,980.3450704225361,989.8847497089653,1079.3884484711234,1060.0,1070.3535242290752,1100.2383531961002,1129.5145005370553,1090.1177105831516
45.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,-1.0,18490.267987557683,19380.5986896206,19379.95213394052,20679.89250131017,20519.15912564987,19700.6260673857,19238.99064958064,20540.532455694127,21049.340460071053,21099.77084336599,21520.035011802433,21639.67631857902,21999.41687803025,22379.871200559246,22760.13394330886,22720.756837880785,23149.346033145623,23510.066182589475
46.0,0.0,0.0,0.0,80.00201841806484,90.00223644157298,100.00060215571749,99.99880103111325,110.00193400925983,110.00063254744104,110.0,109.99759233926129,100.0,99.99723772167285,90.0009949148795,79.99911426040744,99.99945328303538,89.997564539698,90.00096189814566,99.99786939384252,100.00215204174962,100.00054600054598
46.0,0.0,0.0,1.0,280.00313470850006,270.0030865079594,279.9967147717939,270.0032413937992,270.00248176971627,260.0,260.00163795004255,259.9975215277558,309.99508139497976,269.9974671669794,280.0017202187135,310.0,320.0,330.00285714285724,339.99514091350824,370.0010517040449,399.99432543623226,410.0
46.0,0.0,0.0,2.0,679.9936232563591,669.9968643234902,710.0,710.0,659.9918737225734,640.004809739723,640.0016271324341,619.99520593845,609.9967813423391,580.0031430351968,559.9984347485814,530.0030154756481,529.995362538646,519.9984661671874,510.0,549.9966727162735,489.9924996173277,469.9985437645232
46.0,0.0,0.0,3.0,1359.9889091255063,1409.9962404010214,1450.0037335530535,1630.0041924946643,1589.9959363099604,1490.0,1439.9928245758247,1629.9839779820097,1630.0158799746737,1619.9843413962246,1770.0170028818413,1579.9886311850971,1680.0081401264667,1649.9837714229564,1570.0,1510.0,1489.9883995536327,1399.9925935722808
46.0,0.0,0.0,4.0,2279.9619143071827,2380.0097035919625,2280.008948194662,2329.9829753032336,2439.9660072443576,2530.0253008433724,2659.957138253299,2680.033588168956,2690.008222276564,2909.964939759027,3069.9639671361583,3219.981485740556,3100.01729524659,3109.991322544632,3069.97451647714,3100.0340565778783,3269.964471968734,3239.982576898272
46.0,0.0,0.0,5.0,4149.894876828572,4509.971482769519,4159.9481102656855,4160.0,3949.8801213960724,4009.9520936622866,3580.020955279772,3810.0,3859.957144443201,3970.0,4130.0,4019.9209284028775,4409.896088595655,4320.037878123622,4640.058155080228,4719.981040369582,4849.9434292379665,4780.036125911657
46.0,0.0,0.0,6.0,5700.1333333333,5639.935350756528,5810.0,6339.725035237933,6389.864273576945,5530.115485016235,5629.8277936378145,6050.060791800689,5879.88278680355,5480.0,5520.216279753137,5410.104753606373,5440.103030303056,5699.734957686273,5749.947760516001,5570.147693123568,5589.903728580002,6020.05033865712
46.0,0.0,0.0,7.0,2710.291711517748,3020.6324607329993,3290.0,3720.176554342629,3829.485445588893,3750.4824185248813,3569.278496362157,4030.458997722122,4549.5130217624155,4789.837240910637,4729.848154093155,5189.677339135867,4749.436703231594,5040.1425339366815,5190.142191780807,5090.536919831183,5329.593750000061,5410.0
46.0,0.0,1.0,-1.0,5539.100100070098,5449.114523102729,5550.074567752448,4919.983501121292,5090.220144069683,4619.848341196204,5270.034563246015,5190.3244369366,4809.581179070963,5169.984483304951,5070.26542685564,5549.635324819738,5150.315694024386,5279.576621712229,5570.181181863133,5749.433920877325,5670.196881553672,5539.8853009545055
46.0,0.0,1.0,0.0,50.00097370983447,39.999234156614975,40.00217864923747,40.00211901818824,49.99740304709142,50.0,40.002646377770425,49.99756572541383,39.99935107073329,39.99674796747968,30.001938297528675,40.00257152041144,60.0,60.000889547813195,60.00345572354212,69.99505510031084,70.0,79.99883990719258
46.0,0.0,1.0,1.0,160.00472394449372,120.00359281437129,159.996720303372,130.0013579860023,119.99746058618133,130.0054742604485,130.0013605442177,160.0,120.0,110.00330495743613,89.99645564635229,180.0034826351939,120.00112201963537,119.9989031078611,140.00373964918532,140.00365122142048,120.00203372595546,119.9990076083361
46.0,0.0,1.0,2.0,330.01176260916077,309.98905367231646,379.9832864180151,250.0,329.99702541914553,280.0,239.99333826794972,240.00669642857136,199.99623316696494,200.00572464459495,149.99415147675217,149.99260209114217,120.00241764883647,149.99241274658573,200.0,179.99817573730618,109.99889413893638,130.00261096605746
46.0,0.0,1.0,3.0,590.0,689.9659721366049,469.994586500806,549.9697203259199,600.0063863757322,620.0190906291703,779.9844945830425,639.9815206929735,510.0143837548182,629.9941908713694,579.9842647856755,539.9758907045269,560.0,550.0,490.0,590.00542030317,440.0163386557738,449.99577306030386
46.0,0.0,1.0,4.0,749.947988904299,640.0,780.0338394793915,709.9561908679544,850.049313479017,680.0246734397687,729.9500940010247,959.9536754061432,769.9647274393044,920.0,799.9450624914155,849.9888319537503,1000.0494376467691,1029.9755053507745,1129.987015971504,1220.0,1199.974023162683,1149.9878435517992
46.0,0.0,1.0,5.0,1110.1128431040327,1239.8733401430034,1210.1607973421899,940.0616393442635,1060.0344155844166,829.9206500956012,919.8852152214606,790.0241368774814,879.8956418618425,869.9001148105637,890.0991091314037,1190.0,819.8921903760196,1059.8952569169953,1049.9511514305673,1150.0757077024375,1269.9211995863488,1160.0455527194174
